    1.03379e+06: (0,0%,0%) #000000 hsv(0,0%,0%)
    3: (212,13.6364%,43.1373%) #96236E hsv(212,13.6364%,43.1373%)
    5: (212,13.7615%,42.7451%) #96236D hsv(212,13.7615%,42.7451%)
    4: (212,13.8889%,42.3529%) #96236C hsv(212,13.8889%,42.3529%)
    2: (212,14.0187%,41.9608%) #96246B hsv(212,14.0187%,41.9608%)
    5: (212,14.2857%,41.1765%) #962469 hsv(212,14.2857%,41.1765%)
    1: (212,14.4231%,40.7843%) #962568 hsv(212,14.4231%,40.7843%)
    4: (212,14.7059%,40%) #962666 hsv(212,14.7059%,40%)
    1: (212,15%,39.2157%) #962664 hsv(212,15%,39.2157%)
    5: (212,15.3061%,38.4314%) #962762 hsv(212,15.3061%,38.4314%)
    8: (212,15.4639%,38.0392%) #962761 hsv(212,15.4639%,38.0392%)
    4: (212,15.625%,37.6471%) #962860 hsv(212,15.625%,37.6471%)
    6: (212,15.7895%,37.2549%) #96285F hsv(212,15.7895%,37.2549%)
    10: (212,15.9574%,36.8627%) #96295E hsv(212,15.9574%,36.8627%)
    3: (212,16.129%,36.4706%) #96295D hsv(212,16.129%,36.4706%)
    5: (212,16.3043%,36.0784%) #962A5C hsv(212,16.3043%,36.0784%)
    2: (212,16.4835%,35.6863%) #962A5B hsv(212,16.4835%,35.6863%)
    4: (212,16.6667%,35.2941%) #962B5A hsv(212,16.6667%,35.2941%)
    1: (212,16.8539%,34.902%) #962B59 hsv(212,16.8539%,34.902%)
    4: (212,17.0455%,34.5098%) #962B58 hsv(212,17.0455%,34.5098%)
    2: (212,17.2414%,34.1176%) #962C57 hsv(212,17.2414%,34.1176%)
    2: (212,17.4419%,33.7255%) #962C56 hsv(212,17.4419%,33.7255%)
    2: (212,17.8571%,32.9412%) #962E54 hsv(212,17.8571%,32.9412%)
    2: (212,18.0723%,32.549%) #962E53 hsv(212,18.0723%,32.549%)
    1: (212,18.5185%,31.7647%) #962F51 hsv(212,18.5185%,31.7647%)
    1: (212,18.75%,31.3725%) #963050 hsv(212,18.75%,31.3725%)
    2: (212,18.9873%,30.9804%) #96304F hsv(212,18.9873%,30.9804%)
    1: (212,19.7368%,29.8039%) #96324C hsv(212,19.7368%,29.8039%)
    3: (212,20.2703%,29.0196%) #96344A hsv(212,20.2703%,29.0196%)
    1: (212,20.5479%,28.6275%) #963449 hsv(212,20.5479%,28.6275%)
    2: (212,20.8333%,28.2353%) #963548 hsv(212,20.8333%,28.2353%)
    3: (212,21.1268%,27.8431%) #963647 hsv(212,21.1268%,27.8431%)
    1: (212,22.7273%,25.8824%) #963A42 hsv(212,22.7273%,25.8824%)
    1: (212,23.0769%,25.4902%) #963B41 hsv(212,23.0769%,25.4902%)
    2: (212,23.4375%,25.098%) #963C40 hsv(212,23.4375%,25.098%)
    5: (212,23.8095%,24.7059%) #963D3F hsv(212,23.8095%,24.7059%)
    2: (212,24.1935%,24.3137%) #963E3E hsv(212,24.1935%,24.3137%)
    4: (212,24.5902%,23.9216%) #963F3D hsv(212,24.5902%,23.9216%)
    1: (212,25%,23.5294%) #96403C hsv(212,25%,23.5294%)
    1: (212,26.7857%,21.9608%) #964438 hsv(212,26.7857%,21.9608%)
    1: (212,27.2727%,21.5686%) #964637 hsv(212,27.2727%,21.5686%)
    3: (212,28.3019%,20.7843%) #964835 hsv(212,28.3019%,20.7843%)
    2: (212,28.8462%,20.3922%) #964A34 hsv(212,28.8462%,20.3922%)
    2: (212,29.4118%,20%) #964B33 hsv(212,29.4118%,20%)
    1: (212,30%,19.6078%) #964D32 hsv(212,30%,19.6078%)
    3: (212,31.25%,18.8235%) #965030 hsv(212,31.25%,18.8235%)
    1: (212,40.5405%,14.5098%) #966725 hsv(212,40.5405%,14.5098%)
    1: (212,45.4545%,12.9412%) #967421 hsv(212,45.4545%,12.9412%)
    2: (212,48.3871%,12.1569%) #967B1F hsv(212,48.3871%,12.1569%)
    1: (212,50%,11.7647%) #96801E hsv(212,50%,11.7647%)
    1: (212,78.9474%,7.45098%) #96C913 hsv(212,78.9474%,7.45098%)
    1: (212.143,100%,10.9804%) #96FF1C hsv(212.143,100%,10.9804%)
    1: (212.308,17.1053%,59.6078%) #962C98 hsv(212.308,17.1053%,59.6078%)
    2: (212.308,17.2185%,59.2157%) #962C97 hsv(212.308,17.2185%,59.2157%)
    1: (212.308,17.3333%,58.8235%) #962C96 hsv(212.308,17.3333%,58.8235%)
    4: (212.308,17.4497%,58.4314%) #962C95 hsv(212.308,17.4497%,58.4314%)
    5: (212.308,17.6871%,57.6471%) #962D93 hsv(212.308,17.6871%,57.6471%)
    4: (212.308,17.8082%,57.2549%) #962D92 hsv(212.308,17.8082%,57.2549%)
    4: (212.308,17.931%,56.8627%) #962E91 hsv(212.308,17.931%,56.8627%)
    3: (212.308,18.0556%,56.4706%) #962E90 hsv(212.308,18.0556%,56.4706%)
    7: (212.308,18.1818%,56.0784%) #962E8F hsv(212.308,18.1818%,56.0784%)
    7: (212.308,18.3099%,55.6863%) #962F8E hsv(212.308,18.3099%,55.6863%)
    8: (212.308,18.4397%,55.2941%) #962F8D hsv(212.308,18.4397%,55.2941%)
    6: (212.308,18.5714%,54.902%) #962F8C hsv(212.308,18.5714%,54.902%)
    9: (212.308,18.705%,54.5098%) #96308B hsv(212.308,18.705%,54.5098%)
    3: (212.308,18.8406%,54.1176%) #96308A hsv(212.308,18.8406%,54.1176%)
    13: (212.308,18.9781%,53.7255%) #963089 hsv(212.308,18.9781%,53.7255%)
    11: (212.308,19.1176%,53.3333%) #963188 hsv(212.308,19.1176%,53.3333%)
    15: (212.308,19.2593%,52.9412%) #963187 hsv(212.308,19.2593%,52.9412%)
    12: (212.308,19.403%,52.549%) #963186 hsv(212.308,19.403%,52.549%)
    12: (212.308,19.5489%,52.1569%) #963285 hsv(212.308,19.5489%,52.1569%)
    14: (212.308,19.697%,51.7647%) #963284 hsv(212.308,19.697%,51.7647%)
    18: (212.308,19.8473%,51.3725%) #963383 hsv(212.308,19.8473%,51.3725%)
    11: (212.308,20%,50.9804%) #963382 hsv(212.308,20%,50.9804%)
    8: (212.308,20.155%,50.5882%) #963381 hsv(212.308,20.155%,50.5882%)
    5: (212.308,20.3125%,50.1961%) #963480 hsv(212.308,20.3125%,50.1961%)
    4: (212.308,20.4724%,49.8039%) #96347F hsv(212.308,20.4724%,49.8039%)
    10: (212.308,20.6349%,49.4118%) #96357E hsv(212.308,20.6349%,49.4118%)
    6: (212.308,20.8%,49.0196%) #96357D hsv(212.308,20.8%,49.0196%)
    5: (212.308,20.9677%,48.6275%) #96357C hsv(212.308,20.9677%,48.6275%)
    6: (212.308,21.1382%,48.2353%) #96367B hsv(212.308,21.1382%,48.2353%)
    6: (212.308,21.3115%,47.8431%) #96367A hsv(212.308,21.3115%,47.8431%)
    5: (212.308,21.4876%,47.451%) #963779 hsv(212.308,21.4876%,47.451%)
    10: (212.308,21.6667%,47.0588%) #963778 hsv(212.308,21.6667%,47.0588%)
    4: (212.308,21.8487%,46.6667%) #963877 hsv(212.308,21.8487%,46.6667%)
    5: (212.308,22.0339%,46.2745%) #963876 hsv(212.308,22.0339%,46.2745%)
    6: (212.308,22.2222%,45.8824%) #963975 hsv(212.308,22.2222%,45.8824%)
    8: (212.308,22.4138%,45.4902%) #963974 hsv(212.308,22.4138%,45.4902%)
    4: (212.308,22.6087%,45.098%) #963A73 hsv(212.308,22.6087%,45.098%)
    5: (212.308,22.807%,44.7059%) #963A72 hsv(212.308,22.807%,44.7059%)
    4: (212.308,23.0088%,44.3137%) #963B71 hsv(212.308,23.0088%,44.3137%)
    5: (212.308,23.2143%,43.9216%) #963B70 hsv(212.308,23.2143%,43.9216%)
    5: (212.308,23.4234%,43.5294%) #963C6F hsv(212.308,23.4234%,43.5294%)
    4: (212.308,23.6364%,43.1373%) #963C6E hsv(212.308,23.6364%,43.1373%)
    4: (212.308,23.8532%,42.7451%) #963D6D hsv(212.308,23.8532%,42.7451%)
    6: (212.308,24.0741%,42.3529%) #963D6C hsv(212.308,24.0741%,42.3529%)
    4: (212.308,24.2991%,41.9608%) #963E6B hsv(212.308,24.2991%,41.9608%)
    4: (212.308,24.5283%,41.5686%) #963F6A hsv(212.308,24.5283%,41.5686%)
    5: (212.308,24.7619%,41.1765%) #963F69 hsv(212.308,24.7619%,41.1765%)
    4: (212.308,25%,40.7843%) #964068 hsv(212.308,25%,40.7843%)
    3: (212.308,25.2427%,40.3922%) #964067 hsv(212.308,25.2427%,40.3922%)
    7: (212.308,25.4902%,40%) #964166 hsv(212.308,25.4902%,40%)
    5: (212.308,25.7426%,39.6078%) #964265 hsv(212.308,25.7426%,39.6078%)
    2: (212.308,26%,39.2157%) #964264 hsv(212.308,26%,39.2157%)
    1: (212.308,26.1307%,78.0392%) #9643C7 hsv(212.308,26.1307%,78.0392%)
    7: (212.308,26.2626%,38.8235%) #964363 hsv(212.308,26.2626%,38.8235%)
    3: (212.308,26.2626%,77.6471%) #9643C6 hsv(212.308,26.2626%,77.6471%)
    4: (212.308,26.3959%,77.2549%) #9643C5 hsv(212.308,26.3959%,77.2549%)
    4: (212.308,26.5306%,38.4314%) #964462 hsv(212.308,26.5306%,38.4314%)
    12: (212.308,26.5306%,76.8627%) #9644C4 hsv(212.308,26.5306%,76.8627%)
    8: (212.308,26.6667%,76.4706%) #9644C3 hsv(212.308,26.6667%,76.4706%)
    11: (212.308,26.8041%,38.0392%) #964461 hsv(212.308,26.8041%,38.0392%)
    12: (212.308,26.8041%,76.0784%) #9644C2 hsv(212.308,26.8041%,76.0784%)
    11: (212.308,26.943%,75.6863%) #9645C1 hsv(212.308,26.943%,75.6863%)
    5: (212.308,27.0833%,37.6471%) #964560 hsv(212.308,27.0833%,37.6471%)
    5: (212.308,27.0833%,75.2941%) #9645C0 hsv(212.308,27.0833%,75.2941%)
    4: (212.308,27.2251%,74.902%) #9645BF hsv(212.308,27.2251%,74.902%)
    8: (212.308,27.3684%,37.2549%) #96465F hsv(212.308,27.3684%,37.2549%)
    4: (212.308,27.3684%,74.5098%) #9646BE hsv(212.308,27.3684%,74.5098%)
    5: (212.308,27.5132%,74.1176%) #9646BD hsv(212.308,27.5132%,74.1176%)
    7: (212.308,27.6596%,36.8627%) #96475E hsv(212.308,27.6596%,36.8627%)
    2: (212.308,27.6596%,73.7255%) #9647BC hsv(212.308,27.6596%,73.7255%)
    2: (212.308,27.8075%,73.3333%) #9647BB hsv(212.308,27.8075%,73.3333%)
    6: (212.308,27.957%,36.4706%) #96475D hsv(212.308,27.957%,36.4706%)
    3: (212.308,27.957%,72.9412%) #9647BA hsv(212.308,27.957%,72.9412%)
    4: (212.308,28.2609%,36.0784%) #96485C hsv(212.308,28.2609%,36.0784%)
    1: (212.308,28.4153%,71.7647%) #9648B7 hsv(212.308,28.4153%,71.7647%)
    4: (212.308,28.5714%,35.6863%) #96495B hsv(212.308,28.5714%,35.6863%)
    1: (212.308,28.5714%,71.3725%) #9649B6 hsv(212.308,28.5714%,71.3725%)
    3: (212.308,28.7293%,70.9804%) #9649B5 hsv(212.308,28.7293%,70.9804%)
    6: (212.308,28.8889%,35.2941%) #964A5A hsv(212.308,28.8889%,35.2941%)
    1: (212.308,28.8889%,70.5882%) #964AB4 hsv(212.308,28.8889%,70.5882%)
    2: (212.308,29.2135%,34.902%) #964A59 hsv(212.308,29.2135%,34.902%)
    1: (212.308,29.5455%,34.5098%) #964B58 hsv(212.308,29.5455%,34.5098%)
    1: (212.308,29.8851%,34.1176%) #964C57 hsv(212.308,29.8851%,34.1176%)
    3: (212.308,30.9524%,32.9412%) #964F54 hsv(212.308,30.9524%,32.9412%)
    3: (212.308,31.7073%,32.1569%) #965152 hsv(212.308,31.7073%,32.1569%)
    3: (212.308,32.0988%,31.7647%) #965251 hsv(212.308,32.0988%,31.7647%)
    1: (212.308,33.3333%,30.5882%) #96554E hsv(212.308,33.3333%,30.5882%)
    4: (212.308,33.7662%,30.1961%) #96564D hsv(212.308,33.7662%,30.1961%)
    2: (212.308,34.2105%,29.8039%) #96574C hsv(212.308,34.2105%,29.8039%)
    2: (212.308,34.6667%,29.4118%) #96584B hsv(212.308,34.6667%,29.4118%)
    1: (212.308,36.1111%,28.2353%) #965C48 hsv(212.308,36.1111%,28.2353%)
    1: (212.308,36.6197%,27.8431%) #965D47 hsv(212.308,36.6197%,27.8431%)
    3: (212.308,39.3939%,51.7647%) #966484 hsv(212.308,39.3939%,51.7647%)
    2: (212.308,39.6947%,51.3725%) #966583 hsv(212.308,39.6947%,51.3725%)
    3: (212.308,40%,50.9804%) #966682 hsv(212.308,40%,50.9804%)
    1: (212.308,40.3101%,50.5882%) #966781 hsv(212.308,40.3101%,50.5882%)
    3: (212.308,40.625%,50.1961%) #966880 hsv(212.308,40.625%,50.1961%)
    1: (212.308,40.9449%,49.8039%) #96687F hsv(212.308,40.9449%,49.8039%)
    3: (212.308,41.2698%,49.4118%) #96697E hsv(212.308,41.2698%,49.4118%)
    2: (212.308,41.6%,49.0196%) #966A7D hsv(212.308,41.6%,49.0196%)
    2: (212.308,41.9355%,48.6275%) #966B7C hsv(212.308,41.9355%,48.6275%)
    1: (212.308,42.2764%,48.2353%) #966C7B hsv(212.308,42.2764%,48.2353%)
    3: (212.308,42.623%,47.8431%) #966D7A hsv(212.308,42.623%,47.8431%)
    1: (212.308,42.9752%,47.451%) #966E79 hsv(212.308,42.9752%,47.451%)
    1: (212.308,43.6975%,46.6667%) #966F77 hsv(212.308,43.6975%,46.6667%)
    1: (212.308,44.0678%,46.2745%) #967076 hsv(212.308,44.0678%,46.2745%)
    2: (212.308,44.4444%,45.8824%) #967175 hsv(212.308,44.4444%,45.8824%)
    1: (212.308,45.2174%,45.098%) #967373 hsv(212.308,45.2174%,45.098%)
    1: (212.308,46.4286%,43.9216%) #967670 hsv(212.308,46.4286%,43.9216%)
    2: (212.308,65.8228%,30.9804%) #96A84F hsv(212.308,65.8228%,30.9804%)
    2: (212.308,66.6667%,30.5882%) #96AA4E hsv(212.308,66.6667%,30.5882%)
    1: (212.308,67.5325%,30.1961%) #96AC4D hsv(212.308,67.5325%,30.1961%)
    1: (212.308,68.4211%,29.8039%) #96AE4C hsv(212.308,68.4211%,29.8039%)
    1: (212.308,100%,10.1961%) #96FF1A hsv(212.308,100%,10.1961%)
    1: (212.381,54.7826%,45.098%) #968C73 hsv(212.381,54.7826%,45.098%)
    1: (212.381,55.2632%,44.7059%) #968D72 hsv(212.381,55.2632%,44.7059%)
    1: (212.381,55.7522%,44.3137%) #968E71 hsv(212.381,55.7522%,44.3137%)
    1: (212.381,56.25%,43.9216%) #968F70 hsv(212.381,56.25%,43.9216%)
    1: (212.381,58.3333%,42.3529%) #96956C hsv(212.381,58.3333%,42.3529%)
    1: (212.432,25.1701%,57.6471%) #964093 hsv(212.432,25.1701%,57.6471%)
    1: (212.432,25.3425%,57.2549%) #964192 hsv(212.432,25.3425%,57.2549%)
    3: (212.432,25.8741%,56.0784%) #96428F hsv(212.432,25.8741%,56.0784%)
    1: (212.432,26.0563%,55.6863%) #96428E hsv(212.432,26.0563%,55.6863%)
    2: (212.432,26.2411%,55.2941%) #96438D hsv(212.432,26.2411%,55.2941%)
    3: (212.432,26.4286%,54.902%) #96438C hsv(212.432,26.4286%,54.902%)
    3: (212.432,26.6187%,54.5098%) #96448B hsv(212.432,26.6187%,54.5098%)
    3: (212.432,26.8116%,54.1176%) #96448A hsv(212.432,26.8116%,54.1176%)
    1: (212.432,27.0073%,53.7255%) #964589 hsv(212.432,27.0073%,53.7255%)
    4: (212.432,27.2059%,53.3333%) #964588 hsv(212.432,27.2059%,53.3333%)
    5: (212.432,27.4074%,52.9412%) #964687 hsv(212.432,27.4074%,52.9412%)
    4: (212.432,27.6119%,52.549%) #964686 hsv(212.432,27.6119%,52.549%)
    4: (212.432,27.8195%,52.1569%) #964785 hsv(212.432,27.8195%,52.1569%)
    7: (212.432,28.0303%,51.7647%) #964784 hsv(212.432,28.0303%,51.7647%)
    8: (212.432,28.2443%,51.3725%) #964883 hsv(212.432,28.2443%,51.3725%)
    7: (212.432,28.4615%,50.9804%) #964982 hsv(212.432,28.4615%,50.9804%)
    10: (212.432,28.6822%,50.5882%) #964981 hsv(212.432,28.6822%,50.5882%)
    7: (212.432,28.9062%,50.1961%) #964A80 hsv(212.432,28.9062%,50.1961%)
    8: (212.432,29.1339%,49.8039%) #964A7F hsv(212.432,29.1339%,49.8039%)
    10: (212.432,29.3651%,49.4118%) #964B7E hsv(212.432,29.3651%,49.4118%)
    8: (212.432,29.6%,49.0196%) #964B7D hsv(212.432,29.6%,49.0196%)
    5: (212.432,29.8387%,48.6275%) #964C7C hsv(212.432,29.8387%,48.6275%)
    3: (212.432,30.0813%,48.2353%) #964D7B hsv(212.432,30.0813%,48.2353%)
    8: (212.432,30.3279%,47.8431%) #964D7A hsv(212.432,30.3279%,47.8431%)
    6: (212.432,30.5785%,47.451%) #964E79 hsv(212.432,30.5785%,47.451%)
    5: (212.432,30.8333%,47.0588%) #964F78 hsv(212.432,30.8333%,47.0588%)
    3: (212.432,31.0924%,46.6667%) #964F77 hsv(212.432,31.0924%,46.6667%)
    8: (212.432,31.3559%,46.2745%) #965076 hsv(212.432,31.3559%,46.2745%)
    8: (212.432,31.6239%,45.8824%) #965175 hsv(212.432,31.6239%,45.8824%)
    3: (212.432,31.8966%,45.4902%) #965174 hsv(212.432,31.8966%,45.4902%)
    4: (212.432,32.1739%,45.098%) #965273 hsv(212.432,32.1739%,45.098%)
    6: (212.432,32.4561%,44.7059%) #965372 hsv(212.432,32.4561%,44.7059%)
    4: (212.432,32.7434%,44.3137%) #965371 hsv(212.432,32.7434%,44.3137%)
    2: (212.432,33.0357%,43.9216%) #965470 hsv(212.432,33.0357%,43.9216%)
    6: (212.432,33.3333%,43.5294%) #96556F hsv(212.432,33.3333%,43.5294%)
    2: (212.432,33.6364%,43.1373%) #96566E hsv(212.432,33.6364%,43.1373%)
    2: (212.432,33.945%,42.7451%) #96576D hsv(212.432,33.945%,42.7451%)
    8: (212.432,34.2593%,42.3529%) #96576C hsv(212.432,34.2593%,42.3529%)
    3: (212.432,34.5794%,41.9608%) #96586B hsv(212.432,34.5794%,41.9608%)
    2: (212.432,34.9057%,41.5686%) #96596A hsv(212.432,34.9057%,41.5686%)
    1: (212.432,35.2381%,41.1765%) #965A69 hsv(212.432,35.2381%,41.1765%)
    3: (212.432,35.5769%,40.7843%) #965B68 hsv(212.432,35.5769%,40.7843%)
    2: (212.432,36.2745%,40%) #965D66 hsv(212.432,36.2745%,40%)
    2: (212.432,36.6337%,39.6078%) #965D65 hsv(212.432,36.6337%,39.6078%)
    2: (212.432,37%,39.2157%) #965E64 hsv(212.432,37%,39.2157%)
    1: (212.432,37.3737%,38.8235%) #965F63 hsv(212.432,37.3737%,38.8235%)
    1: (212.432,37.7551%,38.4314%) #966062 hsv(212.432,37.7551%,38.4314%)
    2: (212.432,38.1443%,38.0392%) #966161 hsv(212.432,38.1443%,38.0392%)
    6: (212.432,38.5417%,37.6471%) #966260 hsv(212.432,38.5417%,37.6471%)
    3: (212.432,38.9474%,37.2549%) #96635F hsv(212.432,38.9474%,37.2549%)
    5: (212.432,39.3617%,36.8627%) #96645E hsv(212.432,39.3617%,36.8627%)
    2: (212.432,39.7849%,36.4706%) #96655D hsv(212.432,39.7849%,36.4706%)
    4: (212.432,40.2174%,36.0784%) #96675C hsv(212.432,40.2174%,36.0784%)
    3: (212.432,40.6593%,35.6863%) #96685B hsv(212.432,40.6593%,35.6863%)
    2: (212.432,41.1111%,35.2941%) #96695A hsv(212.432,41.1111%,35.2941%)
    3: (212.432,41.573%,34.902%) #966A59 hsv(212.432,41.573%,34.902%)
    2: (212.432,42.5287%,34.1176%) #966C57 hsv(212.432,42.5287%,34.1176%)
    2: (212.432,43.5294%,33.3333%) #966F55 hsv(212.432,43.5294%,33.3333%)
    2: (212.432,44.5783%,32.549%) #967253 hsv(212.432,44.5783%,32.549%)
    2: (212.432,45.679%,31.7647%) #967451 hsv(212.432,45.679%,31.7647%)
    2: (212.432,46.25%,31.3725%) #967650 hsv(212.432,46.25%,31.3725%)
    3: (212.432,46.8354%,30.9804%) #96774F hsv(212.432,46.8354%,30.9804%)
    1: (212.432,47.4359%,30.5882%) #96794E hsv(212.432,47.4359%,30.5882%)
    1: (212.432,100%,14.5098%) #96FF25 hsv(212.432,100%,14.5098%)
    1: (212.727,8.73016%,49.4118%) #97167E hsv(212.727,8.73016%,49.4118%)
    1: (212.727,9.01639%,47.8431%) #97177A hsv(212.727,9.01639%,47.8431%)
    3: (212.727,9.09091%,47.451%) #971779 hsv(212.727,9.09091%,47.451%)
    1: (212.727,9.32203%,46.2745%) #971876 hsv(212.727,9.32203%,46.2745%)
    1: (212.727,9.56522%,45.098%) #971873 hsv(212.727,9.56522%,45.098%)
    1: (212.727,9.73451%,44.3137%) #971971 hsv(212.727,9.73451%,44.3137%)
    1: (212.727,10%,43.1373%) #971A6E hsv(212.727,10%,43.1373%)
    1: (212.727,10.4762%,41.1765%) #971B69 hsv(212.727,10.4762%,41.1765%)
    1: (212.727,10.6796%,40.3922%) #971B67 hsv(212.727,10.6796%,40.3922%)
    2: (212.727,11.4583%,37.6471%) #971D60 hsv(212.727,11.4583%,37.6471%)
    1: (212.727,11.5789%,37.2549%) #971E5F hsv(212.727,11.5789%,37.2549%)
    1: (212.727,11.828%,36.4706%) #971E5D hsv(212.727,11.828%,36.4706%)
    3: (212.727,12.0879%,35.6863%) #971F5B hsv(212.727,12.0879%,35.6863%)
    1: (212.727,12.2222%,35.2941%) #971F5A hsv(212.727,12.2222%,35.2941%)
    1: (212.727,12.3596%,34.902%) #972059 hsv(212.727,12.3596%,34.902%)
    1: (212.727,12.5%,34.5098%) #972058 hsv(212.727,12.5%,34.5098%)
    1: (212.727,12.6437%,34.1176%) #972057 hsv(212.727,12.6437%,34.1176%)
    2: (212.727,12.7907%,33.7255%) #972156 hsv(212.727,12.7907%,33.7255%)
    4: (212.727,12.9412%,33.3333%) #972155 hsv(212.727,12.9412%,33.3333%)
    7: (212.727,13.0952%,32.9412%) #972154 hsv(212.727,13.0952%,32.9412%)
    3: (212.727,13.5802%,31.7647%) #972351 hsv(212.727,13.5802%,31.7647%)
    2: (212.727,13.75%,31.3725%) #972350 hsv(212.727,13.75%,31.3725%)
    3: (212.727,13.9241%,30.9804%) #97244F hsv(212.727,13.9241%,30.9804%)
    6: (212.727,14.1026%,30.5882%) #97244E hsv(212.727,14.1026%,30.5882%)
    6: (212.727,14.2857%,30.1961%) #97244D hsv(212.727,14.2857%,30.1961%)
    1: (212.727,14.4737%,29.8039%) #97254C hsv(212.727,14.4737%,29.8039%)
    3: (212.727,14.4737%,59.6078%) #972598 hsv(212.727,14.4737%,59.6078%)
    3: (212.727,14.5695%,59.2157%) #972597 hsv(212.727,14.5695%,59.2157%)
    1: (212.727,14.6667%,29.4118%) #97254B hsv(212.727,14.6667%,29.4118%)
    4: (212.727,14.6667%,58.8235%) #972596 hsv(212.727,14.6667%,58.8235%)
    3: (212.727,14.8649%,29.0196%) #97264A hsv(212.727,14.8649%,29.0196%)
    1: (212.727,14.966%,57.6471%) #972693 hsv(212.727,14.966%,57.6471%)
    3: (212.727,15.0685%,28.6275%) #972649 hsv(212.727,15.0685%,28.6275%)
    2: (212.727,15.0685%,57.2549%) #972692 hsv(212.727,15.0685%,57.2549%)
    5: (212.727,15.1724%,56.8627%) #972791 hsv(212.727,15.1724%,56.8627%)
    2: (212.727,15.2778%,28.2353%) #972748 hsv(212.727,15.2778%,28.2353%)
    1: (212.727,15.3846%,56.0784%) #97278F hsv(212.727,15.3846%,56.0784%)
    5: (212.727,15.493%,27.8431%) #972847 hsv(212.727,15.493%,27.8431%)
    3: (212.727,15.493%,55.6863%) #97288E hsv(212.727,15.493%,55.6863%)
    1: (212.727,15.6028%,55.2941%) #97288D hsv(212.727,15.6028%,55.2941%)
    4: (212.727,15.7143%,27.451%) #972846 hsv(212.727,15.7143%,27.451%)
    5: (212.727,15.7143%,54.902%) #97288C hsv(212.727,15.7143%,54.902%)
    6: (212.727,15.8273%,54.5098%) #97288B hsv(212.727,15.8273%,54.5098%)
    6: (212.727,15.942%,27.0588%) #972945 hsv(212.727,15.942%,27.0588%)
    4: (212.727,15.942%,54.1176%) #97298A hsv(212.727,15.942%,54.1176%)
    9: (212.727,16.0584%,53.7255%) #972989 hsv(212.727,16.0584%,53.7255%)
    3: (212.727,16.1765%,26.6667%) #972944 hsv(212.727,16.1765%,26.6667%)
    7: (212.727,16.1765%,53.3333%) #972988 hsv(212.727,16.1765%,53.3333%)
    4: (212.727,16.2963%,52.9412%) #972A87 hsv(212.727,16.2963%,52.9412%)
    1: (212.727,16.4179%,26.2745%) #972A43 hsv(212.727,16.4179%,26.2745%)
    14: (212.727,16.4179%,52.549%) #972A86 hsv(212.727,16.4179%,52.549%)
    9: (212.727,16.5414%,52.1569%) #972A85 hsv(212.727,16.5414%,52.1569%)
    11: (212.727,16.6667%,51.7647%) #972B84 hsv(212.727,16.6667%,51.7647%)
    11: (212.727,16.7939%,51.3725%) #972B83 hsv(212.727,16.7939%,51.3725%)
    2: (212.727,16.9231%,25.4902%) #972B41 hsv(212.727,16.9231%,25.4902%)
    10: (212.727,16.9231%,50.9804%) #972B82 hsv(212.727,16.9231%,50.9804%)
    12: (212.727,17.0543%,50.5882%) #972B81 hsv(212.727,17.0543%,50.5882%)
    3: (212.727,17.1875%,25.098%) #972C40 hsv(212.727,17.1875%,25.098%)
    9: (212.727,17.1875%,50.1961%) #972C80 hsv(212.727,17.1875%,50.1961%)
    16: (212.727,17.3228%,49.8039%) #972C7F hsv(212.727,17.3228%,49.8039%)
    5: (212.727,17.4603%,24.7059%) #972D3F hsv(212.727,17.4603%,24.7059%)
    11: (212.727,17.4603%,49.4118%) #972D7E hsv(212.727,17.4603%,49.4118%)
    7: (212.727,17.6%,49.0196%) #972D7D hsv(212.727,17.6%,49.0196%)
    6: (212.727,17.7419%,24.3137%) #972D3E hsv(212.727,17.7419%,24.3137%)
    9: (212.727,17.7419%,48.6275%) #972D7C hsv(212.727,17.7419%,48.6275%)
    10: (212.727,17.8862%,48.2353%) #972E7B hsv(212.727,17.8862%,48.2353%)
    7: (212.727,18.0328%,23.9216%) #972E3D hsv(212.727,18.0328%,23.9216%)
    7: (212.727,18.0328%,47.8431%) #972E7A hsv(212.727,18.0328%,47.8431%)
    8: (212.727,18.1818%,47.451%) #972E79 hsv(212.727,18.1818%,47.451%)
    4: (212.727,18.3333%,23.5294%) #972F3C hsv(212.727,18.3333%,23.5294%)
    12: (212.727,18.3333%,47.0588%) #972F78 hsv(212.727,18.3333%,47.0588%)
    12: (212.727,18.4874%,46.6667%) #972F77 hsv(212.727,18.4874%,46.6667%)
    5: (212.727,18.6441%,23.1373%) #97303B hsv(212.727,18.6441%,23.1373%)
    9: (212.727,18.6441%,46.2745%) #973076 hsv(212.727,18.6441%,46.2745%)
    10: (212.727,18.8034%,45.8824%) #973075 hsv(212.727,18.8034%,45.8824%)
    9: (212.727,18.9655%,45.4902%) #973074 hsv(212.727,18.9655%,45.4902%)
    6: (212.727,19.1304%,45.098%) #973173 hsv(212.727,19.1304%,45.098%)
    1: (212.727,19.2982%,22.3529%) #973139 hsv(212.727,19.2982%,22.3529%)
    12: (212.727,19.2982%,44.7059%) #973172 hsv(212.727,19.2982%,44.7059%)
    13: (212.727,19.469%,44.3137%) #973271 hsv(212.727,19.469%,44.3137%)
    16: (212.727,19.6429%,43.9216%) #973270 hsv(212.727,19.6429%,43.9216%)
    16: (212.727,19.8198%,43.5294%) #97336F hsv(212.727,19.8198%,43.5294%)
